Source: https://www.kaggle.com/nickhould/craft-cans,,,,,,,,,
License: https://opendatacommons.org/licenses/odbl/1.0/,,,,,,,,,
,,,,,,,,,
beer id,abv,ibu,beer name,beer style,ounces,brewery id,brewery name,city,state
1625,0.045,21,Belgian Style Session Ale,Belgian Pale Ale,12,356,Manayunk Brewing Company,Philadelphia, PA
1626,0.067,,Manayunk Oktoberfest,Märzen / Oktoberfest,12,356,Manayunk Brewing Company,Philadelphia, PA
1627,0.053,,Cleveland Beer Week 2013,Munich Helles Lager,16,357,Buckeye Brewing,Cleveland, OH
1628,0.072,,Festivus (1),Winter Warmer,12,356,Manayunk Brewing Company,Philadelphia, PA
1629,0.065,45,Rebel IPA,American IPA,16,300,Boston Beer Company,Boston, MA
1630,0.058,43,Night Cat (2014),American Dark Wheat Ale,12,74,Two Brothers Brewing Company,Warrenville, IL
1631,0.05,,Brontide,American Black Ale,12,255,Stillwater Artisanal Ales,Baltimore, MD
1632,0.055,,In the Weeds,American Pale Wheat Ale,12,175,Spiteful Brewing Company,Chicago, IL
1633,0.058,,Fat Badger,Irish Red Ale,12,175,Spiteful Brewing Company,Chicago, IL
1634,0.06,,Alley Time,American Pale Ale (APA),12,175,Spiteful Brewing Company,Chicago, IL
1635,0.06,21,Kilt Lifter Scottish-Style Ale,,12,160,Four Peaks Brewing Company,Tempe, AZ
1636,0.056,,Local 5 Pale Ale,American Pale Ale (APA),16,355,Pikes Peak Brewing Company,Monument, CO
1637,0.08,,Bellingham Beer Week 2013 Collaboration,Belgian Strong Dark Ale,16,354,Kulshan Brewery,Bellingham, WA
1638,0.077,,Aslan Amber,American Amber / Red Ale,16,353,Aslan Brewing Company,Bellingham, WA
1639,0.077,,Aslan IPA,American IPA,16,353,Aslan Brewing Company,Bellingham, WA
1640,0.048,,Aslan Kölsch,Kölsch,16,353,Aslan Brewing Company,Bellingham, WA
1641,0.094,92,Better Weather IPA,American IPA,16,240,Golden Road Brewing,Los Angeles, CA
1642,0.057,,Bleeding Buckeye Red Ale,Extra Special / Strong Bitter (ESB),16,352,Elevator Brewing Company,Columbus, OH
1643,0.035,45,Banner American Ale,American Amber / Red Ale,12,318,Banner Beer Company,Williamsburg, MA
1644,0.045,20,Banner American Rye,Rye Beer,12,318,Banner Beer Company,Williamsburg, MA
1645,0.057,22,Westfield Octoberfest,Märzen / Oktoberfest,12,351,Westfield River Brewing Company,Westfield, MA
1646,0.075,77,Catch 23,American Black Ale,16,350,Central Coast Brewing Company,San Luis Obispo, CA
1647,0.095,99,Terrace Hill Double IPA,American Double / Imperial IPA,16,350,Central Coast Brewing Company,San Luis Obispo, CA
1648,0.072,85,Lucky Day IPA,American IPA,16,350,Central Coast Brewing Company,San Luis Obispo, CA
1649,0.051,15,Chai Ale,Herbed / Spiced Beer,16,350,Central Coast Brewing Company,San Luis Obispo, CA
1650,0.052,,Arkansas Red,American Amber / Red Ale,12,139,Core Brewing & Distilling Company,Springdale, AR
1651,0.056,,Maize & Blueberry,Fruit / Vegetable Beer,16,10,Brewery Vivant,Grand Rapids, MI
1652,0.042,,White Cap White IPA,American White IPA,16,349,Hinterland Brewery,Green Bay, WI
1653,0.062,45,The Long Thaw White IPA,American White IPA,12,234,Harpoon Brewery,Boston, MA
1654,0.055,60,Hop Bomber Rye Pale Ale,American Pale Ale (APA),16,321,Rivertown Brewing Company,Lockland, OH
1655,0.092,,Double Dagger Imperial IPA,American Double / Imperial IPA,12,309,Sockeye Brewing Company,Boise, ID
1656,0.09,30,Wee Muckle,Scotch Ale / Wee Heavy,16,25,Sun King Brewing Company,Indianapolis, IN
1657,0.04,,Leprechaun Lager,American Pale Lager,12,348,Four Horsemen Brewing Company,South Bend, IN
1658,0.05,,Cack-A-Lacky,American Pale Ale (APA),12,347,Fullsteam Brewery,Durham, NC
1659,0.062,70,Evo IPA,American IPA,12,190,Two Beers Brewing Company,Seattle, WA
1660,0.052,27,Immersion Amber,American Amber / Red Ale,12,190,Two Beers Brewing Company,Seattle, WA
1661,0.048,48,Trailhead ISA,American IPA,12,190,Two Beers Brewing Company,Seattle, WA
1662,0.05,22,Wet Hot American Wheat Ale,American Pale Wheat Ale,16,256,Finch's Beer Company,Chicago, IL
1663,0.086,,Nuclear Winter,Belgian Strong Dark Ale,16,256,Finch's Beer Company,Chicago, IL
1664,0.08,80,Sobek & Set,American Black Ale,16,256,Finch's Beer Company,Chicago, IL
1665,0.049,,King Street Blonde Ale,American Blonde Ale,12,102,King Street Brewing Company,Anchorage, AK
1666,0.057,10,King Street Hefeweizen,Hefeweizen,12,102,King Street Brewing Company,Anchorage, AK
1667,0.06,70,King Street IPA,American IPA,12,102,King Street Brewing Company,Anchorage, AK
1668,0.058,27,Overcast Espresso Stout,American Stout,12,150,Oakshire Brewing,Eugene, OR
1669,0.054,24,Oakshire Amber Ale,American Amber / Red Ale,12,150,Oakshire Brewing,Eugene, OR
1670,0.066,44,Manzanita Pale Ale,American Pale Ale (APA),12,346,Manzanita Brewing Company,Santee, CA
1671,0.095,49,Gillespie Brown Ale,American Brown Ale,12,346,Manzanita Brewing Company,Santee, CA
1672,0.06,25,Riverwalk Blonde Ale,American Blonde Ale,12,346,Manzanita Brewing Company,Santee, CA
1673,0.08,88,Manzanita IPA,American IPA,12,346,Manzanita Brewing Company,Santee, CA
1674,0.099,93,Chaotic Double IPA,American Double / Imperial IPA,12,346,Manzanita Brewing Company,Santee, CA
1675,0.064,95,Madra Allta,American IPA,12,345,Lavery Brewing Company,Erie, PA
1676,0.059,135,Troopers Alley IPA,American IPA,12,344,Wolf Hills Brewing Company,Abingdon, VA
1677,0.075,70,The Great Return,American IPA,16,343,Hardywood Park Craft Brewery,Richmond, VA
1678,0.057,19,KelSo Nut Brown Lager,Euro Dark Lager,12,342,KelSo Beer Company,Brooklyn, NY
1679,0.04,,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12,302,Utah Brewers Cooperative,Salt Lake City, UT
1680,0.09,75,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12,302,Utah Brewers Cooperative,Salt Lake City, UT
1681,0.04,,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,12,302,Utah Brewers Cooperative,Salt Lake City, UT
1682,0.06,,Wasatch Ghostrider White IPA (2014),American White IPA,12,302,Utah Brewers Cooperative,Salt Lake City, UT
1683,0.054,,Dread Brown Ale,American Brown Ale,12,252,Santa Cruz Mountain Brewing,Santa Cruz, CA
1684,0.048,,Hula Hoppie Session IPA,American IPA,12,341,Palisade Brewing Company,Palisade, CO
1685,0.061,64,Category 3 IPA,American IPA,12,340,Due South Brewing Company,Boynton Beach, FL
1686,0.065,75,Irregardless IPA,American IPA,12,298,Liquid Hero Brewery,York, PA
1687,0.052,20,Schweet Ale,Fruit / Vegetable Beer,12,298,Liquid Hero Brewery,York, PA
1688,0.057,42,American Hero,American Amber / Red Ale,12,298,Liquid Hero Brewery,York, PA
1689,0.059,,Snowcat Coffee Stout,American Stout,12,63,Crazy Mountain Brewing Company,Edwards, CO
1690,0.048,,Sunshine Wheat Beer,American Pale Wheat Ale,12,82,New Belgium Brewing Company,Fort Collins, CO
1691,0.065,22,Stir Crazy Winter Ale,Winter Warmer,12,277,Indeed Brewing Company,Minneapolis, MN
1692,0.07,60,Hopped on the High Seas (Ahtanum),American IPA,12,141,Cigar City Brewing Company,Tampa, FL
1693,0.07,60,Hopped on the High Seas (Citra),American IPA,12,141,Cigar City Brewing Company,Tampa, FL
1694,0.07,60,Dry-Hopped On The High Seas Caribbean-Style IPA,American IPA,12,141,Cigar City Brewing Company,Tampa, FL
1695,0.063,,Wiregrass Post-Prohibition Ale,American Pale Ale (APA),12,141,Cigar City Brewing Company,Tampa, FL
1696,0.099,111,Hi-Res,American Double / Imperial IPA,12,46,Sixpoint Craft Ales,Brooklyn, NY
1697,0.065,69,Be Hoppy IPA,American IPA,16,339,Wormtown Brewery,Worcester, MA
1698,0.08,70,Wolf Among Weeds IPA,American IPA,16,240,Golden Road Brewing,Los Angeles, CA
1699,0.053,22,Great Crescent Blonde Ale,American Blonde Ale,16,165,Great Crescent Brewery,Aurora, IN
1700,0.057,27,Aurora Lager,Dortmunder / Export Lager,16,165,Great Crescent Brewery,Aurora, IN
1701,0.062,60,Great Crescent IPA,American IPA,16,165,Great Crescent Brewery,Aurora, IN
1702,0.056,33,Bourbon Barrel Aged Coconut Porter,American Porter,16,165,Great Crescent Brewery,Aurora, IN
1703,0.065,,Uncle John's Apricot Apple Cider,Cider,16,338,Uncle John's Fruit House Winery,St. John's, MI
1704,0.065,,Uncle John's Apple Cherry Cider,Cider,16,338,Uncle John's Fruit House Winery,St. John's, MI
1705,0.061,11,Wick For Brains,Pumpkin Ale,12,337,Nebraska Brewing Company,Papillion, NE
1706,0.055,,King Street Pilsner,Czech Pilsener,12,102,King Street Brewing Company,Anchorage, AK
1707,0.052,,Snapshot,American Pale Wheat Ale,16,82,New Belgium Brewing Company,Fort Collins, CO
1708,0.074,,Taster's Choice,Doppelbock,12,264,Ska Brewing Company,Durango, CO
1709,0.054,,420 Extra Pale Ale,American Pale Ale (APA),12,49,SweetWater Brewing Company,Atlanta, GA
1710,0.064,,SweetWater IPA,American IPA,12,49,SweetWater Brewing Company,Atlanta, GA
1711,0.051,26,Moose Drool Brown Ale,American Brown Ale,12,336,Big Sky Brewing Company,Missoula, MT
1712,0.05,35,Montana Trout Slayer Ale,American Pale Wheat Ale,12,336,Big Sky Brewing Company,Missoula, MT
1713,0.05,40,Scape Goat Pale Ale,English Pale Ale,12,336,Big Sky Brewing Company,Missoula, MT
1714,0.062,65,Big Sky IPA,American IPA,12,336,Big Sky Brewing Company,Missoula, MT
1716,0.099,,Sexy Chaos,Russian Imperial Stout,16,317,Marshall Wharf Brewing Company,Belfast, ME
1717,0.05,,Tug Pale Ale,American Pale Ale (APA),16,317,Marshall Wharf Brewing Company,Belfast, ME
1718,0.051,21,Firemans #4 Blonde Ale (2013),American Blonde Ale,12,128,Real Ale Brewing Company,Blanco, TX
1719,0.07,,King Winterbolt Winter Ale,Winter Warmer,12,331,Catawba Brewing Company,Morganton, NC
1720,0.051,,Ghose Drifter Pale Ale,American Pale Ale (APA),12,148,Odyssey Beerwerks,Arvada, CO
1721,0.047,,Heliocentric Hefeweizen,Hefeweizen,12,148,Odyssey Beerwerks,Arvada, CO
1722,0.05,32,Iron Horse Pale Ale,American Pale Ale (APA),12,335,Fargo Brewing Company,Fargo, ND
1723,0.073,83,Hop Nosh IPA,American IPA,12,159,Uinta Brewing Company,Salt Lake City, UT
1724,0.047,,Cal and Co. Black Cherry Porter,American Porter,16,229,Rochester Mills Brewing Company,Rochester, MI
1725,0.07,60,Hopped on the High Seas (Calypso),American IPA,12,141,Cigar City Brewing Company,Tampa, FL
1726,0.07,60,Hopped on the High Seas (Hop #529),American IPA,12,141,Cigar City Brewing Company,Tampa, FL
1727,0.075,22,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,16,107,Bonfire Brewing Company,Eagle, CO
1728,0.085,110,Red Cockaded Ale,American Double / Imperial IPA,12,118,Southern Star Brewing Company,Conroe, TX
1729,0.092,25,Gran Met,Belgian Strong Pale Ale,12,322,Voodoo Brewery,Meadville, PA
1730,0.075,31,Wynona's Big Brown Ale,American Brown Ale,12,322,Voodoo Brewery,Meadville, PA
1731,0.046,,Peaches & Cream,Fruit / Vegetable Beer,16,201,Fearless Brewing Company,Estacada, OR
1732,0.044,,Curious Traveler Shandy,Shandy,12,334,The Traveler Beer Company,Burlington, VT
1733,0.047,20,805,American Blonde Ale,12,48,Firestone Walker Brewing Company,Paso Robles, CA
1734,0.05,,Sprocket Pale Ale (2006),American Pale Ale (APA),12,333,David's Ale Works,Diamond Springs, CA
1735,0.05,,Sprocket Blonde Ale (2006),American Blonde Ale,12,333,David's Ale Works,Diamond Springs, CA
1736,0.062,35,Zombie Monkie,American Porter,16,45,Tallgrass Brewing Company,Manhattan, KS
1737,0.055,,California Route,American Amber / Red Lager,12,82,New Belgium Brewing Company,Fort Collins, CO
1738,0.048,,"the Kimmie, the Yink and the Holy Gose",Gose,12,171,Anderson Valley Brewing Company,Boonville, CA
1739,0.099,85,BLAKKR,American Black Ale,16,61,Surly Brewing Company,Brooklyn Center, MN
1740,0.069,23,Le Mort Vivant,Bière de Garde,12,118,Southern Star Brewing Company,Conroe, TX
1741,0.054,15,A Slice of Hefen,Hefeweizen,16,332,La Cumbre Brewing Company,Albuquerque, NM
1742,0.047,,White Zombie Ale,Witbier,12,331,Catawba Brewing Company,Morganton, NC
1743,0.052,,Firewater India Pale Ale,American IPA,12,331,Catawba Brewing Company,Morganton, NC
1744,0.056,,Farmer Ted's Cream Ale,Cream Ale,12,331,Catawba Brewing Company,Morganton, NC
1745,0.08,80,Mississippi Fire Ant,American Amber / Red Ale,16,133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1746,0.063,37,Dead Armadillo Amber Ale,American Amber / Red Ale,12,330,Dead Armadillo Craft Brewing,Tulsa, OK
1747,0.057,46,Bronx Black Pale Ale,American Black Ale,16,329,The Bronx Brewery,Bronx, NY
1748,0.052,16,Bronx Summer Pale Ale,American Pale Ale (APA),16,329,The Bronx Brewery,Bronx, NY
1749,0.046,45,Just IPA,American IPA,12,328,The Just Beer Project,Burlington, VT
1750,0.0643,,Birth IPA,American IPA,12,166,Oskar Blues Brewery,Longmont, CO
1751,0.05,,One Nut Brown,English Brown Ale,12,166,Oskar Blues Brewery,Longmont, CO
1752,0.07,,Icey.P.A.,American IPA,16,166,Oskar Blues Brewery,Longmont, CO
1753,0.07,,Heyoka IPA,American IPA,16,327,Half Acre Beer Company,Chicago, IL
1754,0.07,35,Parade Ground Coffee Porter,American Porter,12,152,Tin Roof Brewing Company,Baton Rouge, LA
1755,0.07,60,Juke Joint IPA,American IPA,12,152,Tin Roof Brewing Company,Baton Rouge, LA
1756,0.056,18,When Helles Freezes Over,Munich Helles Lager,12,326,Morgan Street Brewery,Saint Louis, MO
1757,0.048,,Trauger Pilsner,German Pilsener,12,325,Neshaminy Creek Brewing Company,Croydon, PA
1758,0.066,,County Line IPA,American IPA,12,325,Neshaminy Creek Brewing Company,Croydon, PA
1759,0.057,31,Pisgah Pale Ale,American Pale Ale (APA),12,324,Pisgah Brewing Company,Black Mountain, NC
1760,0.069,51,GreyBeard™ IPA,American IPA,12,324,Pisgah Brewing Company,Black Mountain, NC
1762,0.095,104,Hemlock Double IPA,American Double / Imperial IPA,12,220,Big Choice Brewing,Broomfield, CO
1763,0.045,,Geary's Pale Ale,English Pale Ale,12,323,D.L. Geary Brewing Company,Portland, ME
1764,0.081,,Rudolph's Red,American Amber / Red Ale,12,43,Rivertowne Brewing Company,Export, PA
1765,0.07,68,Golden Ratio IPA,American IPA,16,183,Seventh Son Brewing Company,Columbus, OH
1766,0.06,53,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),16,183,Seventh Son Brewing Company,Columbus, OH
1767,0.077,40,Seventh Son Hopped Red Ale,American Amber / Red Ale,16,183,Seventh Son Brewing Company,Columbus, OH
1768,0.053,20,Stone Fort Brown Ale,English Brown Ale,16,183,Seventh Son Brewing Company,Columbus, OH
1769,0.079,23,White Magick of the Sun,Witbier,12,322,Voodoo Brewery,Meadville, PA
1770,0.092,25,Voodoo Love Child,Tripel,12,322,Voodoo Brewery,Meadville, PA
1771,0.05,55,Lil SIPA,American IPA,16,321,Rivertown Brewing Company,Lockland, OH
1772,0.067,60,Jacaranada Rye IPA,American IPA,16,320,Claremont Craft Ales,Claremont, CA
1773,0.045,,12 Man Pale Ale,American Pale Ale (APA),12,319,Dick's Brewing Company,Centralia, WA
1774,0.055,20,Hijack,Cream Ale,12,242,Infamous Brewing Company,Austin, TX
1775,0.053,30,Autocrat Coffee Milk Stout,Milk / Sweet Stout,16,143,Narragansett Brewing Company,Providence, RI
1776,0.045,,All Nighter Ale,Extra Special / Strong Bitter (ESB),12,318,Banner Beer Company,Williamsburg, MA
1777,0.074,74,2020 IPA,American IPA,16,240,Golden Road Brewing,Los Angeles, CA
1778,0.07,42,On the Count of 3 (2015),Hefeweizen,16,292,Baxter Brewing Company,Lewiston, ME
1779,0.049,,Lost Trout Brown Ale,American Brown Ale,12,142,Third Street Brewhouse,Cold Spring, MN
1780,0.041,,Rise to the Top,Cream Ale,12,142,Third Street Brewhouse,Cold Spring, MN
1781,0.052,,Three Way Pale Ale,American Pale Ale (APA),12,142,Third Street Brewhouse,Cold Spring, MN
1782,0.063,,Kiss Off IPA,American IPA,12,164,Round Guys Brewing,Lansdale, PA
1783,0.072,,Toughcats IPA,American IPA,16,317,Marshall Wharf Brewing Company,Belfast, ME
1784,0.07,,Appreciation Ale,American IPA,16,316,Iron Hill Brewery & Restaurant,Wilmington, DE
1785,0.073,,Le Flaneur Ale,American Wild Ale,16,10,Brewery Vivant,Grand Rapids, MI
1786,0.063,,Half Court IPA,American IPA,16,315,Cutters Brewing Company,Avon, IN
1787,0.08,,Floyd's Folly,Scottish Ale,16,315,Cutters Brewing Company,Avon, IN
1788,0.054,,Monon Wheat,Witbier,16,315,Cutters Brewing Company,Avon, IN
1789,0.049,,Lost River Blonde Ale,American Blonde Ale,16,315,Cutters Brewing Company,Avon, IN
1790,0.07,,Grandma's Pilsner,American Pale Ale (APA),12,166,Oskar Blues Brewery,Longmont, CO
1791,0.06,20,Hot Date Ale,Chile Beer,16,314,Piney River Brewing Company,Bucryus, MO
1792,0.058,39,Iron Butt Red Ale,American Amber / Red Ale,12,313,Slanted Rock Brewing Company,Meridian, ID
1793,0.055,37,Thunder Ann,American Pale Ale (APA),12,312,Jackalope Brewing Company,Nashville, TN
1794,0.045,,People's Pilsner,German Pilsener,12,205,People's Brewing Company,Lafayette, IN
1795,0.065,72,Filthy Hoppin' IPA,American IPA,16,311,Dirty Bucket Brewing Company,Woodinville, WA
1796,0.052,,Leroy,American Brown Ale,32,166,Oskar Blues Brewery,Longmont, CO
1797,0.05,,Black Bay Milk Stout,Milk / Sweet Stout,12,310,Pine Street Brewery,San Francisco, CA
1798,0.05,,Thanksgiving Ale,Kölsch,12,309,Sockeye Brewing Company,Boise, ID
1799,0.055,28,Are Wheat There Yet?,American Pale Wheat Ale,12,308,Brew Bus Brewing,Tampa, FL
1800,0.05,21,Rollin Dirty Red Ale,Irish Red Ale,12,308,Brew Bus Brewing,Tampa, FL
1801,0.072,60,Last Stop IPA,American IPA,12,308,Brew Bus Brewing,Tampa, FL
1802,0.05,,"You're My Boy, Blue",Fruit / Vegetable Beer,12,308,Brew Bus Brewing,Tampa, FL
1803,0.065,,Java the Hop,American IPA,16,206,Fort George Brewery,Astoria, OR
1804,0.066,,Mjöllnir,Herbed / Spiced Beer,12,212,Crow Peak Brewing Company,Spearfish, SD
1805,0.042,35,Rodeo Rye Pale Ale,American Pale Ale (APA),12,307,Payette Brewing Company,Garden City, ID
1806,0.088,108,Hoptopus Double IPA,American Double / Imperial IPA,16,306,Beach Brewing Company,Virginia Beach, VA
1807,0.043,,Maine Island Trail Ale,American Pale Ale (APA),16,42,Rising Tide Brewing Company,Portland, ME
1808,0.06,,Pilot Rock Porter,American Porter,12,155,Caldera Brewing Company,Ashland, OR
1809,0.05,15,The Tradition,American Blonde Ale,12,227,DC Brau Brewing Company,Washington, DC
1810,0.07,,Focal Banger,American IPA,16,272,The Alchemist,Waterbury, VT
1811,0.055,,Marblehead,American Amber / Red Ale,16,305,Night Shift Brewing,Everett, MA
1812,0.08,80,Quarter Mile Double IPA,American Double / Imperial IPA,12,304,Blue Hills Brewery,Canton, MA
1813,0.051,20,#9,Fruit / Vegetable Beer,16,303,Magic Hat Brewing Company,South Burlington, VT
1814,0.063,61,Pleasure Town IPA,American IPA,12,223,Midnight Sun Brewing Company,Anchorage, AK
1815,0.05,40,SPRYE,American Pale Ale (APA),12,91,Madtree Brewing Company,Cincinnati, OH
1816,0.047,11,LIFT,Kölsch,12,91,Madtree Brewing Company,Cincinnati, OH
1817,0.055,,Klingon Warnog Roggen Dunkel,Roggenbier,16,17,Tin Man Brewing Company,Evansville, IN
1818,0.042,,Keebarlin' Pale Ale,American Pale Ale (APA),12,171,Anderson Valley Brewing Company,Boonville, CA
1819,0.062,,Spiteful IPA,American IPA,12,175,Spiteful Brewing Company,Chicago, IL
1820,0.073,,Ghost Bike Pale Ale,American Pale Ale (APA),16,175,Spiteful Brewing Company,Chicago, IL
1821,0.096,,Bitter Biker Double IPA,American Double / Imperial IPA,12,175,Spiteful Brewing Company,Chicago, IL
1823,0.06,,Wasatch Ghostrider White IPA,American White IPA,12,302,Utah Brewers Cooperative,Salt Lake City, UT
1824,0.08,,Devastator Double Bock,Doppelbock,12,302,Utah Brewers Cooperative,Salt Lake City, UT
1825,0.09,75,Squatters Hop Rising Double IPA,American Double / Imperial IPA,12,302,Utah Brewers Cooperative,Salt Lake City, UT
1826,0.04,,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12,302,Utah Brewers Cooperative,Salt Lake City, UT
1827,0.06,,Deep Ellum Pale Ale,American Pale Ale (APA),12,127,Deep Ellum Brewing Company,Dallas, TX
1828,0.06,,Hopsmith Pale Lager,American Pale Lager,16,301,Old Forge Brewing Company,Danville, PA
1829,0.042,18,312 Urban Wheat Ale,American Pale Wheat Ale,12,88,Goose Island Brewing Company,Chicago, IL
1830,0.045,8,Porch Rocker,Radler,12,300,Boston Beer Company,Boston, MA
1831,0.065,60,Our Legacy IPA,American IPA,12,299,Matt Brewing Company,Utica, NY
1832,0.058,40,Adam's Stout,American Stout,12,298,Liquid Hero Brewery,York, PA
1833,0.058,45,Hop Farm IPA,American IPA,12,297,Hop Farm Brewing Company,Pittsburgh, PA
1834,0.047,28,One Nut Brown,American Brown Ale,12,297,Hop Farm Brewing Company,Pittsburgh, PA
1835,0.042,25,Provision,Saison / Farmhouse Ale,12,297,Hop Farm Brewing Company,Pittsburgh, PA
1836,0.049,30,Widmer Brothers Hefeweizen,Hefeweizen,12,296,Widmer Brothers Brewing Company,Portland, OR
